timestep,inst_00,inst_01,inst_02,inst_03,inst_04,inst_05,inst_06,inst_07,inst_08,inst_09,inst_10,inst_11,inst_12,inst_13,inst_14,inst_15,inst_16,inst_17,inst_18,inst_19,inst_20,inst_21,inst_22,inst_23,inst_24,inst_25,inst_26,inst_27,inst_28,inst_29,inst_30,inst_31,inst_32,inst_33,inst_34,inst_35,inst_36,inst_37,inst_38,inst_39,inst_40,inst_41,inst_42,inst_43,inst_44,inst_45,inst_46,inst_47,inst_48,inst_49
632,9488.999999999887,69124.99999999991,21221.90000000007,6345.900000000285,12366.600000000495,-30139.59999999994,951.5500000000961,126193.29999999997,4890.999999999977,225697.40000000008,44391.84999999982,82028.49999999985,-9023.749999999889,-31280.75000000008,158666.70000000083,21479.549999999595,106428.14999999997,70240.1000000004,-17038.05000000033,13479.300000000145,-115671.09999999999,-44139.49999999949,157428.09999999983,7221.999999999735,105079.1499999997,146279.65000000034,123679.74999999964,53527.15,337497.30000000045,99342.09999999986,14153.550000000165,21621.05000000012,167302.44999999995,-3057.7499999998763,-33561.299999999865,-26979.650000000125,67650.30000000096,42752.95000000029,8859.849999999919,38989.699999997974,-5356.70000000024,82428.15000000033,8975.099999999962,34004.949999999895,145183.29999999964,-47304.69999999992,5544.499999999933,16393.95000000007,-80182.69999999942,-12194.300000000052
633,9288.999999999856,71624.99999999991,21421.90000000003,8745.900000000305,4872.700000000467,-32639.59999999994,2251.5500000001216,120522.7,1690.9999999999745,229497.40000000002,43891.84999999981,83028.49999999987,-5123.7499999999545,-29680.750000000044,161866.70000000083,26879.549999999588,106828.15000000002,66110.60000000037,-19861.550000000352,12979.300000000174,-113171.09999999999,-41739.49999999947,174228.0999999999,10721.999999999678,113379.14999999969,149479.65000000034,121479.74999999965,52027.14999999998,345097.30000000045,100742.09999999986,16153.550000000158,17821.050000000025,168502.45,-2657.749999999867,-35361.299999999865,-26579.650000000132,65250.300000001014,43452.95000000029,3455.94999999993,45689.69999999799,-8551.80000000033,86928.15000000036,7475.099999999906,35504.94999999992,143983.29999999958,-48291.399999999885,6244.4999999998645,13523.750000000075,-75282.69999999946,-16025.900000000067
634,9988.99999999986,67824.99999999988,19421.900000000074,7545.900000000331,5872.700000000482,-31339.59999999995,3551.5500000001116,118722.7,5290.999999999969,231097.40000000005,42591.84999999982,82228.49999999988,-7988.949999999954,-26080.75000000005,162766.70000000086,26339.849999999587,105228.14999999998,69510.60000000033,-19461.55000000036,11779.300000000163,-115271.1,-41439.499999999454,185528.09999999983,10521.999999999718,117079.14999999973,151279.65000000034,118879.74999999967,48727.149999999994,357997.30000000045,103942.09999999986,14653.550000000172,16121.050000000008,174802.44999999995,-2557.7499999998695,-32061.29999999981,-26179.65000000014,64750.30000000104,37832.650000000256,4755.949999999884,55089.69999999797,-12144.100000000342,90928.15000000034,12775.099999999917,38504.949999999924,139383.29999999964,-49879.39999999988,19144.499999999927,12823.750000000071,-72582.69999999936,-20962.100000000075
635,9988.99999999986,66824.99999999987,17221.900000000085,9545.900000000289,2680.5000000004507,-33339.59999999995,8151.550000000119,114146.30000000002,7890.999999999949,250597.40000000002,34583.549999999785,84728.49999999988,-7888.949999999974,-34325.15000000008,153198.80000000083,29339.84999999963,106828.15000000002,61085.8000000003,-25879.450000000375,10908.300000000176,-114071.10000000003,-38839.499999999476,169628.09999999995,23121.99999999963,121579.14999999976,146626.15000000034,119679.74999999965,52527.14999999999,361997.3000000005,96835.79999999984,15253.55000000016,8921.05000000002,172002.44999999995,-957.7499999998681,-25961.299999999814,-33987.65000000009,64750.30000000104,25923.85000000027,9255.949999999913,52089.699999997996,-12344.100000000302,91628.15000000034,7775.099999999917,36104.9499999999,139883.2999999996,-51765.79999999988,29744.49999999995,12823.750000000071,-81986.19999999936,-19662.10000000005
636,10188.99999999989,64480.49999999987,22321.900000000067,10445.900000000323,5480.500000000462,-33639.59999999996,9551.550000000125,124946.3,3090.999999999909,254997.40000000008,33883.549999999785,92828.49999999984,-10052.449999999972,-32125.150000000092,168398.8000000008,30139.849999999613,104428.15000000001,59585.80000000024,-20479.450000000383,11108.300000000207,-109971.09999999999,-40939.49999999948,177728.09999999983,23621.99999999974,115379.14999999972,141868.25000000038,129179.74999999968,58827.14999999998,374997.30000000057,93635.79999999984,14353.550000000161,4521.050000000042,174702.44999999998,-357.7499999998631,-21961.29999999983,-35787.65000000009,58883.00000000094,24823.85000000028,11555.949999999953,52789.69999999793,-9944.100000000353,93228.15000000031,5175.099999999937,37604.949999999924,140383.29999999958,-51965.79999999987,32944.49999999988,14323.750000000056,-74286.19999999925,-18862.100000000068
637,11788.999999999856,63380.499999999876,26021.90000000004,9145.900000000298,8380.500000000453,-31939.599999999944,11551.550000000118,123046.30000000003,5190.999999999918,266097.4000000001,33083.54999999976,98828.49999999985,-20926.449999999943,-33825.15000000011,168698.8000000008,27598.349999999584,100328.14999999997,59685.800000000294,-14779.450000000379,10908.300000000176,-109671.09999999998,-40839.499999999505,160928.09999999992,25721.99999999968,105879.14999999969,145068.25000000038,122779.74999999968,62927.14999999998,367759.60000000056,88237.69999999984,14653.550000000172,1121.050000000008,180802.44999999998,-1957.7499999998645,-21261.299999999825,-37087.650000000045,62083.00000000087,23123.850000000333,11455.949999999903,52089.699999997996,-10244.100000000364,99028.1500000003,3775.0999999999312,42604.949999999924,135283.29999999967,-50065.79999999986,39444.49999999994,15423.750000000085,-73086.19999999936,-19262.10000000006
638,12788.99999999987,62580.499999999825,25621.90000000005,10845.900000000314,12380.500000000438,-31339.599999999955,10751.5500000001,122046.30000000002,8790.999999999913,253697.40000000005,36983.54999999977,94628.49999999984,-19426.449999999957,-36371.05000000014,166098.80000000083,32998.34999999958,98328.15000000001,57858.10000000024,-13279.450000000394,9808.300000000181,-109271.09999999999,-39739.49999999944,170828.09999999986,36321.9999999997,96849.04999999976,141909.95000000036,118521.14999999966,62427.14999999997,364359.6000000006,82434.19999999985,18053.55000000017,-978.9499999999293,178402.44999999995,-1657.7499999998709,-16961.29999999983,-39790.25000000009,52921.00000000093,22823.850000000322,13555.949999999983,55889.69999999795,-11444.100000000268,105228.15000000034,5875.09999999994,36932.7499999999,135783.29999999964,-47865.79999999987,36244.49999999987,12052.250000000084,-67486.19999999933,-17462.100000000064
639,9388.999999999836,66280.49999999987,30021.900000000027,12045.900000000289,7994.100000000433,-31239.59999999994,12251.550000000121,115368.10000000002,9190.999999999975,246597.40000000005,30471.44999999976,86928.49999999988,-20800.9499999999,-37171.05000000019,151029.20000000083,32161.949999999564,93028.15,53334.600000000224,-13679.450000000385,10608.3000000002,-107671.10000000002,-38539.49999999946,178228.09999999995,38021.999999999716,100649.04999999986,140650.75000000032,123821.14999999967,57327.149999999994,356611.40000000066,73439.29999999986,16353.550000000154,-978.9499999999293,184402.44999999995,-1657.7499999998709,-14361.299999999848,-39990.25000000012,57921.00000000093,22423.85000000033,11060.349999999915,53189.69999999799,-5744.100000000336,107928.1500000003,18475.09999999992,38432.74999999988,134140.7999999996,-47265.79999999989,30944.499999999858,12652.250000000106,-71700.79999999936,-21098.500000000047
640,10388.99999999985,69080.49999999981,33621.900000000096,11113.500000000337,3511.7000000004473,-31439.599999999937,15951.550000000096,114268.10000000002,-809.0000000000255,252097.40000000008,31571.449999999753,92928.4999999999,-22576.849999999904,-38171.05000000021,157129.20000000083,26330.849999999555,88428.14999999998,58734.60000000025,-10679.450000000412,10408.300000000203,-104371.09999999996,-37239.49999999943,208928.0999999999,33607.99999999963,105349.04999999984,135895.95000000027,122321.14999999969,61127.14999999999,347671.50000000076,71139.29999999989,13053.55000000017,2621.050000000065,179102.44999999995,-3661.3499999998658,-13361.299999999834,-36690.25000000013,53721.00000000092,19709.25000000029,6069.0499999998465,51189.69999999796,-5644.100000000285,105805.35000000034,25175.099999999937,30254.149999999892,136440.79999999964,-47765.79999999986,37944.49999999988,15452.250000000082,-73300.79999999946,-20098.500000000033
641,8834.299999999876,66480.49999999983,33521.900000000045,8679.000000000327,5911.700000000467,-31539.59999999995,19551.550000000127,117268.09999999999,-2309.0000000000823,256297.40000000002,30771.449999999735,93428.49999999987,-14576.849999999933,-41712.150000000176,173129.20000000083,20394.349999999562,91528.15000000001,61434.600000000246,-7079.450000000346,9035.700000000174,-104571.09999999999,-35339.499999999454,193728.09999999992,28498.19999999961,93549.04999999977,138895.95000000024,115560.04999999967,56627.149999999994,340024.6000000008,72439.29999999984,12953.550000000154,-4678.949999999975,182602.44999999995,-6362.349999999864,-23361.299999999836,-41594.25000000009,61521.00000000093,15398.550000000287,9569.04999999979,57289.69999999795,-3244.100000000336,95072.35000000038,25275.09999999992,32354.1499999999,135340.79999999964,-46965.79999999987,51844.49999999989,16652.25000000009,-71000.79999999942,-19798.500000000022
642,10334.299999999861,67880.49999999983,31321.900000000056,12079.000000000291,1828.1000000004728,-32339.599999999933,22651.550000000112,123268.1,4590.999999999965,253097.40000000002,34271.44999999975,87328.49999999987,-9476.849999999953,-45856.85000000017,168329.2000000008,16361.349999999547,90928.14999999998,63534.60000000025,-6679.4500000003545,7935.7000000001435,-105571.1,-34339.49999999944,201128.09999999986,28898.199999999673,99849.04999999987,141995.95000000027,107706.34999999964,55227.14999999999,339724.6000000008,64535.89999999984,11753.55000000018,-4678.949999999975,178802.44999999992,-6462.349999999862,-35661.29999999981,-46693.550000000076,64821.00000000092,15898.550000000258,5177.549999999745,57489.699999997916,-7230.700000000268,102672.35000000044,30775.099999999962,35754.1499999999,141840.79999999955,-45665.79999999988,47044.499999999854,15077.550000000085,-65600.79999999936,-17798.500000000065
643,10934.299999999883,71180.49999999981,25721.900000000034,8244.600000000277,-1752.39999999955,-28739.59999999994,21451.5500000001,123168.10000000002,590.9999999999086,262597.4,28261.249999999745,90028.49999999983,-13961.749999999918,-49498.45000000019,158951.2000000008,19361.34999999952,90828.15,62434.600000000224,-14685.750000000406,6865.00000000016,-104871.1,-31639.49999999948,198528.09999999995,51898.19999999965,102349.04999999987,139044.65000000023,102606.3499999996,60227.14999999999,331485.6000000008,67035.89999999985,14453.550000000176,-8778.94999999994,176702.44999999998,-4262.349999999873,-32461.299999999803,-58504.25000000008,58365.10000000094,10383.250000000276,5377.549999999705,61489.699999997974,769.2999999997037,117672.35000000044,34875.099999999926,29476.049999999886,142540.79999999964,-44065.79999999988,62344.49999999987,15577.550000000056,-58700.799999999384,-17898.500000000047
644,8634.299999999914,63836.09999999982,20431.800000000083,6608.900000000252,-4435.099999999609,-29039.59999999995,20751.550000000097,118968.1,5190.999999999916,266797.4,35861.24999999972,86328.49999999985,-15547.849999999893,-50498.45000000021,153651.2000000008,16128.649999999487,94828.14999999998,62234.60000000023,-16890.250000000404,8365.000000000146,-102271.10000000002,-37239.49999999943,208428.0999999999,30090.899999999616,95849.04999999981,136595.45000000022,97142.5499999996,57627.15000000001,337485.6000000008,70335.89999999983,15153.55000000018,5221.050000000116,178502.44999999998,-4662.349999999865,-35361.299999999865,-59004.25000000005,56265.10000000086,17583.250000000266,6977.54999999967,66989.69999999795,4169.299999999737,112021.85000000038,33475.09999999992,27776.04999999987,136440.79999999964,-45045.19999999988,75344.49999999999,14001.950000000086,-59900.79999999943,-17498.500000000055
645,7934.299999999911,71136.09999999979,20031.80000000009,17508.900000000216,-8314.399999999643,-30739.599999999933,19475.150000000103,124068.09999999999,4990.999999999956,273197.4,34761.24999999973,82428.49999999985,-17832.049999999872,-53143.15000000022,149764.50000000076,13298.249999999447,91028.14999999995,61934.60000000025,-25402.850000000355,8365.000000000146,-101371.09999999999,-38439.499999999476,189528.0999999999,21191.599999999642,94849.04999999987,136095.45000000024,95742.5499999996,63227.149999999994,322738.5000000008,76035.89999999983,12953.550000000156,10821.050000000138,169902.44999999992,-3962.349999999862,-33461.299999999814,-58904.25000000007,57265.100000000944,19783.250000000255,10677.549999999716,60189.69999999802,3969.2999999997774,115921.85000000038,29675.099999999962,33076.04999999988,135440.79999999955,-42645.199999999895,74944.49999999993,14401.950000000114,-57900.7999999994,-18398.50000000002
646,7534.299999999919,71336.09999999982,28931.800000000097,18608.90000000028,-6514.399999999646,-31439.599999999937,19075.15000000011,121268.10000000005,7190.999999999945,279997.4,32455.549999999737,77728.49999999987,-19917.949999999888,-53643.15000000019,165664.50000000073,9164.249999999452,91928.14999999998,59117.20000000025,-25902.850000000326,9665.000000000171,-99171.1,-36839.49999999944,177728.09999999983,16088.099999999768,91849.04999999976,137995.45000000022,94642.5499999996,62027.14999999999,332638.50000000093,75635.89999999985,12853.550000000176,12521.050000000012,170002.44999999998,-4462.349999999869,-33061.29999999982,-61404.25000000007,52214.700000000965,25683.25000000029,6583.9499999996815,62989.69999999803,-7417.900000000245,113973.85000000038,27975.099999999944,34076.04999999986,129894.79999999965,-41145.19999999991,79444.49999999996,12427.750000000116,-59600.79999999941,-16498.50000000004
647,7834.299999999859,68436.09999999983,27331.80000000013,16063.400000000222,-2414.3999999996804,-28739.59999999994,15702.350000000108,126268.10000000005,6890.9999999999345,275297.4,31255.549999999726,91228.49999999988,-23001.149999999918,-49243.15000000021,166764.50000000073,9864.249999999456,92728.14999999997,59117.20000000025,-29711.55000000036,6794.5000000001555,-100971.1,-41598.899999999485,158128.0999999999,7392.399999999756,85408.34999999987,137895.45000000024,98742.54999999957,63227.149999999994,336938.5000000009,85135.8999999998,12153.550000000172,7421.050000000103,159591.65,-4362.349999999871,-36261.29999999982,-56104.25000000006,50514.70000000109,19458.450000000237,10983.949999999659,63489.699999998,-8517.90000000024,124973.8500000004,23975.09999999996,34276.04999999989,127294.79999999974,-40445.19999999991,77844.49999999999,10852.150000000147,-51000.79999999942,-14398.500000000031
648,6581.499999999896,59988.39999999977,21531.800000000076,14416.600000000197,2785.6000000003505,-26439.599999999937,18402.350000000104,127068.10000000003,6390.999999999963,276297.39999999997,24757.249999999716,89228.49999999985,-26687.6499999999,-47943.15000000018,165264.50000000073,15264.249999999447,85440.74999999999,60717.20000000025,-28311.550000000352,7194.500000000147,-102471.09999999999,-35098.8999999995,147228.09999999986,6092.3999999996595,82308.34999999999,130740.75000000025,92642.54999999957,65327.15,351838.500000001,90235.89999999979,11353.550000000154,-78.94999999989705,158291.65000000005,-5462.349999999866,-32261.299999999836,-60113.75000000005,55114.70000000102,16358.450000000215,11483.94999999963,69689.69999999797,-8117.90000000032,116223.0500000004,31475.09999999996,35976.049999999865,126894.79999999968,-38545.199999999895,84344.4999999999,11352.150000000154,-50300.79999999935,-14198.500000000071
